old_code,fixed_code,SmellRule
"{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome = request.getParameter(""nome"");\nint taglia = Integer.parseInt(request.getParameter(""taglia""));\ndouble prezzo = Double.parseDouble(request.getParameter(""prezzo""));\nCollection<Part> foto = request.getParts();\nScarpa scarpa = new Scarpa();\nscarpa.setNome(nome);\nscarpa.setTaglia(taglia);\nscarpa.setPrezzo(prezzo);\nScarpaDataSource ds = new ScarpaDataSource();\ntry {\nds.doSave(scarpa);\nCollection<Scarpa> scarpe = ds.doRetrieveAll();\nrequest.setAttribute(""scarpe"", scarpe);\nthis.getServletContext().getRequestDispatcher(""/common/index.jsp"").forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome = request.getParameter(""nome"");\nint taglia = Integer.parseInt(request.getParameter(""taglia""));\ndouble prezzo = Double.parseDouble(request.getParameter(""prezzo""));\nScarpa scarpa = new Scarpa();\nscarpa.setNome(nome);\nscarpa.setTaglia(taglia);\nscarpa.setPrezzo(prezzo);\nScarpaDataSource ds = new ScarpaDataSource();\ntry {\nds.doSave(scarpa);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","java:S1854
"
"{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome = request.getParameter(""nome"");\nint taglia = Integer.parseInt(request.getParameter(""taglia""));\ndouble prezzo = Double.parseDouble(request.getParameter(""prezzo""));\nCollection<Part> foto = request.getParts();\nScarpa scarpa = new Scarpa();\nscarpa.setNome(nome);\nscarpa.setTaglia(taglia);\nscarpa.setPrezzo(prezzo);\nScarpaDataSource ds = new ScarpaDataSource();\ntry {\nds.doSave(scarpa);\nCollection<Scarpa> scarpe = ds.doRetrieveAll();\nrequest.setAttribute(""scarpe"", scarpe);\nthis.getServletContext().getRequestDispatcher(""/common/index.jsp"").forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome = request.getParameter(""nome"");\nint taglia = Integer.parseInt(request.getParameter(""taglia""));\ndouble prezzo = Double.parseDouble(request.getParameter(""prezzo""));\nScarpa scarpa = new Scarpa();\nscarpa.setNome(nome);\nscarpa.setTaglia(taglia);\nscarpa.setPrezzo(prezzo);\nScarpaDataSource ds = new ScarpaDataSource();\ntry {\nds.doSave(scarpa);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","java:S1481
"
"{""function"": ""public static synchronized void updatePhoto(String idA, InputStream photo) throws SQLException\n{\nConnection con = null;\nPreparedStatement stmt = null;\ntry {\ncon = ds.getConnection();\nstmt = con.prepareStatement(""UPDATE scarpa SET foto = ? WHERE id = ?"");\ntry {\nstmt.setBinaryStream(1, photo, photo.available());\nstmt.setString(2, idA);\nstmt.executeUpdate();\n} catch (IOException e) {\nSystem.out.println(e);\n}\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\nSystem.out.println(sqlException);\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","{""function"": ""public static synchronized void updatePhoto(String idA, InputStream photo) throws SQLException\n{\nConnection con = null;\nPreparedStatement stmt = null;\ntry {\ncon = ds.getConnection();\nstmt = con.prepareStatement(""UPDATE scarpa SET foto = ? WHERE id = ?"");\ntry {\nstmt.setBinaryStream(1, photo, photo.available());\nstmt.setString(2, idA);\nstmt.executeUpdate();\n} catch (IOException e) {\n}\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","java:S106
"
"{""function"": ""public static synchronized void updatePhoto(String idA, InputStream photo) throws SQLException\n{\nConnection con = null;\nPreparedStatement stmt = null;\ntry {\ncon = ds.getConnection();\nstmt = con.prepareStatement(""UPDATE scarpa SET foto = ? WHERE id = ?"");\ntry {\nstmt.setBinaryStream(1, photo, photo.available());\nstmt.setString(2, idA);\nstmt.executeUpdate();\n} catch (IOException e) {\nSystem.out.println(e);\n}\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\nSystem.out.println(sqlException);\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","{""function"": ""public static synchronized void updatePhoto(String idA, InputStream photo) throws SQLException\n{\nConnection con = null;\nPreparedStatement stmt = null;\ntry {\ncon = ds.getConnection();\nstmt = con.prepareStatement(""UPDATE scarpa SET foto = ? WHERE id = ?"");\ntry {\nstmt.setBinaryStream(1, photo, photo.available());\nstmt.setString(2, idA);\nstmt.executeUpdate();\n} catch (IOException e) {\n}\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","java:S106
"
"{""function"": ""public static synchronized byte[] load(String id)\n{\nConnection connection = null;\nPreparedStatement stmt = null;\nResultSet rs = null;\nbyte[] bt = null;\ntry {\nconnection = ds.getConnection();\nString sql = ""SELECT foto FROM scarpa WHERE id = ?"";\nstmt = connection.prepareStatement(sql);\nstmt.setString(1, id);\nrs = stmt.executeQuery();\nif (rs.next()) {\nbt = rs.getBytes(""foto"");\n}\n} catch (SQLException sqlException) {\nSystem.out.println(sqlException);\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\nSystem.out.println(sqlException);\n} finally {\nif (connection != null)\ntry {\nconnection.close();\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n}\nreturn bt;\n}\n""}","{""function"": ""public static synchronized byte[] load(String id)\n{\nConnection connection = null;\nPreparedStatement stmt = null;\nResultSet rs = null;\nbyte[] bt = null;\ntry {\nconnection = ds.getConnection();\nString sql = ""SELECT foto FROM scarpa WHERE id = ?"";\nstmt = connection.prepareStatement(sql);\nstmt.setString(1, id);\nrs = stmt.executeQuery();\nif (rs.next()) {\nbt = rs.getBytes(""foto"");\n}\n} catch (SQLException sqlException) {\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\n} finally {\nif (connection != null)\ntry {\nconnection.close();\n} catch (SQLException e) {\n}\n}\n}\nreturn bt;\n}\n""}","java:S106
"
"{""function"": ""public static synchronized byte[] load(String id)\n{\nConnection connection = null;\nPreparedStatement stmt = null;\nResultSet rs = null;\nbyte[] bt = null;\ntry {\nconnection = ds.getConnection();\nString sql = ""SELECT foto FROM scarpa WHERE id = ?"";\nstmt = connection.prepareStatement(sql);\nstmt.setString(1, id);\nrs = stmt.executeQuery();\nif (rs.next()) {\nbt = rs.getBytes(""foto"");\n}\n} catch (SQLException sqlException) {\nSystem.out.println(sqlException);\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\nSystem.out.println(sqlException);\n} finally {\nif (connection != null)\ntry {\nconnection.close();\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n}\nreturn bt;\n}\n""}","{""function"": ""public static synchronized byte[] load(String id)\n{\nConnection connection = null;\nPreparedStatement stmt = null;\nResultSet rs = null;\nbyte[] bt = null;\ntry {\nconnection = ds.getConnection();\nString sql = ""SELECT foto FROM scarpa WHERE id = ?"";\nstmt = connection.prepareStatement(sql);\nstmt.setString(1, id);\nrs = stmt.executeQuery();\nif (rs.next()) {\nbt = rs.getBytes(""foto"");\n}\n} catch (SQLException sqlException) {\n} finally {\ntry {\nif (stmt != null)\nstmt.close();\n} catch (SQLException sqlException) {\n} finally {\nif (connection != null)\ntry {\nconnection.close();\n} catch (SQLException e) {\n}\n}\n}\nreturn bt;\n}\n""}","java:S106
"
"{""function"": ""public String toHash(String password)\n{\nString hashString = null;\ntry {\njava.security.MessageDigest digest = java.security.MessageDigest.getInstance(""SHA-512"");\nbyte[] hash = digest.digest(password.getBytes(StandardCharsets.UTF_8));\nhashString = """";\nfor (int i = 0; i < hash.length; i++) {\nhashString += Integer.toHexString((hash[i] & 0xFF) | 0x100).toLowerCase().substring(1, 3);\n}\n} catch (java.security.NoSuchAlgorithmException e) {\nSystem.out.println(e);\n}\nreturn hashString;\n}\n""}","{""function"": ""public String toHash(String password)\n{\nString hashString = null;\ntry {\njava.security.MessageDigest digest = java.security.MessageDigest.getInstance(""SHA-512"");\nbyte[] hash = digest.digest(password.getBytes(StandardCharsets.UTF_8));\nhashString = """";\nfor (int i = 0; i < hash.length; i++) {\nhashString += Integer.toHexString((hash[i] & 0xFF) | 0x100).toLowerCase().substring(1, 3);\n}\n} catch (java.security.NoSuchAlgorithmException e) {\n}\nreturn hashString;\n}\n""}","java:S106
"
"{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","java:S1659
"
"{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","java:S1197
"
"{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","java:S117
"
"{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","{""function"": ""protected void doPost(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException\n{\nString nome;\nString cognome;\nString[] telefoni;\nString username;\nString email;\nString password;\nString età;\nboolean usernameValid = false;\nboolean emailValid = false;\nRequestDispatcher dispatcherToSignup = request.getRequestDispatcher(""signup.jsp"");\nnome = request.getParameter(""nome"");\ncognome = request.getParameter(""cognome"");\netà = request.getParameter(""età"");\ntelefoni = request.getParameterValues(""telefono"");\nusername = request.getParameter(""username"");\nemail = request.getParameter(""email"");\npassword = request.getParameter(""password"");\nString errors = """";\nSignupDataSource ds = new SignupDataSource();\nCheckFields check = new CheckFields();\ntry {\nif (nome.isBlank())\nerrors += ""Inserisci il nome<br>"";\nif (cognome.isBlank())\nerrors += ""Inserisci il cognome<br>"";\nif (età.isBlank())\nerrors += ""Inserisci l'età<br>"";\nif (username.isBlank())\nerrors += ""Inserisci la username<br>"";\nif (email.isBlank())\nerrors += ""Inserisci la email<br>"";\nif (password.isBlank())\nerrors += ""Inserisci la password<br>"";\nelse if (password.length() < 8)\nerrors += ""La password deve essere lunga almeno 8 caratteri"";\nif (errors.isEmpty()) {\nusernameValid = check.checkUsername(username);\nemailValid = check.checkEmail(email);\nif (!usernameValid)\nerrors += ""Questa username è già esistente<br>"";\nif (!emailValid)\nerrors += ""Questa e-mail è già registrata<br>"";\nif (errors.isEmpty()) {\npassword = toHash(password);\nds.insertNewUser(nome, cognome, username, email, password, Integer.parseInt(età), telefoni);\nresponse.sendRedirect(request.getContextPath() + ""/common/index.jsp"");\nreturn;\n}\n}\nrequest.setAttribute(""errors"", errors);\ndispatcherToSignup.forward(request, response);\n} catch (SQLException e) {\ne.printStackTrace();\n}\n}\n""}","java:S1659
"
"{""function"": ""public synchronized void insertNewUser(String nome, String cognome, String username, String email, String password, int età, String[] telefoni) throws SQLException\n{\nConnection con = null;\nPreparedStatement psUser = null;\nPreparedStatement psTel = null;\nString userQuery = ""INSERT INTO utente(username, email, pass, nome, cognome, età) VALUES(?,?,?,?,?,?)"";\nString telQuery = ""INSERT INTO telefono(num, username) VALUES(?,?)"";\ntry {\ncon = ds.getConnection();\ncon.setAutoCommit(false);\npsUser = con.prepareStatement(userQuery);\npsUser.setString(1, username);\npsUser.setString(2, email);\npsUser.setString(3, password);\npsUser.setString(4, nome);\npsUser.setString(5, cognome);\npsUser.setInt(6, età);\npsUser.executeUpdate();\npsTel = con.prepareStatement(telQuery);\npsTel.setString(2, username);\nfor (String s : telefoni) {\npsTel.setString(1, s);\npsTel.executeUpdate();\n}\ncon.commit();\n} finally {\ntry {\nif (psUser != null)\npsUser.close();\nif (psTel != null)\npsTel.close();\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","{""function"": ""public synchronized void insertNewUser(String nome, String cognome, String username, String email, String password, int età, String[] telefoni) throws SQLException\n{\nConnection con = null;\nPreparedStatement psUser = null;\nPreparedStatement psTel = null;\nString userQuery = ""INSERT INTO utente(username, email, pass, nome, cognome, età) VALUES(?,?,?,?,?,?)"";\nString telQuery = ""INSERT INTO telefono(num, username) VALUES(?,?)"";\ntry {\ncon = ds.getConnection();\ncon.setAutoCommit(false);\npsUser = con.prepareStatement(userQuery);\npsUser.setString(1, username);\npsUser.setString(2, email);\npsUser.setString(3, password);\npsUser.setString(4, nome);\npsUser.setString(5, cognome);\npsUser.setInt(6, età);\npsUser.executeUpdate();\npsTel = con.prepareStatement(telQuery);\npsTel.setString(2, username);\nfor (String s : telefoni) {\npsTel.setString(1, s);\npsTel.executeUpdate();\n}\ncon.commit();\n} finally {\ntry {\nif (psUser != null)\npsUser.close();\nif (psTel != null)\npsTel.close();\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","java:S1659
"
"{""function"": ""public synchronized void insertNewUser(String nome, String cognome, String username, String email, String password, int età, String[] telefoni) throws SQLException\n{\nConnection con = null;\nPreparedStatement psUser = null, psTel = null;\nString userQuery = ""INSERT INTO utente(username, email, pass, nome, cognome, età) VALUES(?,?,?,?,?,?)"";\nString telQuery = ""INSERT INTO telefono(num, username) VALUES(?,?)"";\ntry {\ncon = ds.getConnection();\ncon.setAutoCommit(false);\npsUser = con.prepareStatement(userQuery);\npsUser.setString(1, username);\npsUser.setString(2, email);\npsUser.setString(3, password);\npsUser.setString(4, nome);\npsUser.setString(5, cognome);\npsUser.setInt(6, età);\nSystem.out.println(""user insert: "" + psUser.executeUpdate());\npsTel = con.prepareStatement(telQuery);\npsTel.setString(2, username);\nfor (String s : telefoni) {\npsTel.setString(1, s);\nSystem.out.println(""tel insert: "" + psTel.executeUpdate());\ncon.commit();\n}\n} finally {\ntry {\nif (psUser != null)\npsUser.close();\nif (psTel != null)\npsTel.close();\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","{""function"": ""public synchronized void insertNewUser(String nome, String cognome, String username, String email, String password, int età, String[] telefoni) throws SQLException\n{\nConnection con = null;\nPreparedStatement psUser = null;\nPreparedStatement psTel = null;\nString userQuery = ""INSERT INTO utente(username, email, pass, nome, cognome, età) VALUES(?,?,?,?,?,?)"";\nString telQuery = ""INSERT INTO telefono(num, username) VALUES(?,?)"";\ntry {\ncon = ds.getConnection();\ncon.setAutoCommit(false);\npsUser = con.prepareStatement(userQuery);\npsUser.setString(1, username);\npsUser.setString(2, email);\npsUser.setString(3, password);\npsUser.setString(4, nome);\npsUser.setString(5, cognome);\npsUser.setInt(6, età);\npsUser.executeUpdate();\npsTel = con.prepareStatement(telQuery);\npsTel.setString(2, username);\nfor (String s : telefoni) {\npsTel.setString(1, s);\npsTel.executeUpdate();\n}\ncon.commit();\n} finally {\ntry {\nif (psUser != null)\npsUser.close();\nif (psTel != null)\npsTel.close();\n} finally {\nif (con != null)\ncon.close();\n}\n}\n}\n""}","java:S106
"
